filename,latitude,longitude
SenbonTorii.jpg,34.967074,135.774658
Refec.jpg,-27.487114, 152.979752
jBlock.jpg,-27.487114, 152.979752
GBR.jpg,-16.919308, 145.778104
WhiteHouseYank.jpg, 38.896867, -77.036586
GolgenDate.jpg, 37.808037, -122.475238
GreatWallChina.jpg, 40.431844, 116.570370
HolyMoly.jpg, -22.951760, -43.209370
Pyramids.jpg, 29.976545, 31.132631
Brandenburg.jpg, 52.516274, 13.377500
stongehenge.jpg, 51.178780, -1.826033
palm.jpg, 25.119793, 55.131440
ben.jpg, 51.500717, -0.124246
